,Correlation,Adj. P-val,Name,Interacting Cell Type Pathway 1,Interacting Cell Type Pathway 2
122,-0.16968774654784366,0.00013752437463733372,send COMPLEMENT receive THBS,"Chondrocytes, Osteo, Fibroblasts, Neutrophils, Osteoblasts, Smoothmuscle, MSPCOsteo","Neutrophils, Monocytes"
126,-0.16865341706536843,0.0001512555836438658,send ANNEXIN send MHC-II,Neutrophils,Dendritic cells
127,-0.16755889485518422,0.00016718093735494508,send IL16 send PARs,"Mk prog, EryMk prog, Ery prog, Dendritic cells","Dendritic cells, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
129,-0.1654269788156323,0.00020281373820812612,send COMPLEMENT receive TENASCIN,"MSPCAdipo, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo","Neutrophils, Monocytes"
136,-0.16430862216707007,0.0002242376657208864,receive IGF send LCK,"MSPCAdipo, Osteo, Fibroblasts, MSPCOsteo, Pericytes",T cells
115,-0.16426615535611538,0.00022509149565358568,send APP send MHC-I,"T cells, NK cells","B cell, Dendritic cells, CLP"
135,-0.164067412296039,0.00022912797868026192,send ANGPT receive COLLAGEN,"MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes","ECArteriolar, ECArteriar, ECSinusoidal"
134,-0.16305878569030094,0.00025067826315603163,send GRN receive MK,"MSPCAdipo, Osteo, MSPCOsteo",Schwanncells
114,-0.16238407419596804,0.0002661366259746863,send MIF send MHC-I,"T cells, NK cells","B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP"
139,-0.16097869993011266,0.00030123855426547076,receive CCL receive IL7,"B cell, Neutrophils, Monocytes",MSPCAdipo
132,-0.160217051444959,0.00032202352020404776,send LAIR1 receive PTN,"Schwanncells, Osteo, Osteoblasts",Monocytes
145,-0.1588346383442971,0.0003632061066160691,send ANGPT send CD52,"small preB, Neutro prog, B cell, Dendritic cells, proB, CLP","ECArteriolar, ECArteriar, ECSinusoidal"
103,-0.15880901640972947,0.00036401379921168354,send LAIR1 send MHC-I,"T cells, NK cells",Monocytes
123,-0.15854608090805195,0.0003723997519983358,send GALECTIN receive SELE,ECSinusoidal,"Osteo, Neutrophils, LMPPs, EoBaso prog, NK cells, Dendritic cells, EryMk prog, MEP, MPP, lin, CLP, Monocytes, Mono prog, B cell, small preB, Fibroblasts, CMP, Osteoblasts, T cells"
147,-0.15799306501092852,0.0003906283243650985,send CD34 receive COLLAGEN,"MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes",ECSinusoidal
108,-0.15684384841115354,0.00043119824909151005,send GALECTIN send LAIR1,"small preB, NK cells, Neutrophils, T cells, Monocytes","EoBaso prog, Mono prog, Osteo, Fibroblasts, B cell, EryMk prog, GranMono prog, Dendritic cells, CMP, lin, MPP, Osteoblasts, LMPPs, Monocytes"
131,-0.15642793614475675,0.0004468233442237654,send ANNEXIN receive GALECTIN,"Neutro prog, Erythroblasts, GMP, lin, ECArteriolar, LMPPs, Monocytes",Neutrophils
140,-0.1561170204041797,0.00045884629785818246,receive COLLAGEN receive SELL,"EoBaso prog, Mono prog, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, Neutrophils, CMP, CLP, T cells, LMPPs, Monocytes","MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes"
149,-0.1556762768719354,0.00047640598760610877,send APP receive IL2,Neutro prog,"B cell, Dendritic cells, CLP"
151,-0.15542171782773065,0.00048683055368727295,send COMPLEMENT send MHC-II,"Neutrophils, Monocytes",Dendritic cells
117,-0.155230780604293,0.0004947884880120838,send GALECTIN receive VCAM,"EoBaso prog, NK cells, Neutro prog, Erythroblasts, Dendritic cells, Ery prog, GranMono prog, HSC, CLP, T cells, Monocytes","EoBaso prog, Mono prog, small preB, NK cells, B cell, Fibroblasts, Dendritic cells, Osteo, EryMk prog, Neutrophils, CMP, lin, MPP, LMPPs, T cells, Monocytes"
146,-0.1547774198126914,0.0005141707619034092,receive IGF send SELL,"MSPCAdipo, Osteo, Fibroblasts, MSPCOsteo, Pericytes","Mono prog, GranMono prog, GMP, CMP, MPP, ECArteriar, ECArteriolar, LMPPs"
157,-0.1544653941002653,0.0005279180201958023,send APP receive COLLAGEN,"MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes","B cell, Dendritic cells, CLP"
130,-0.15372322366362354,0.0005620003998341468,receive CSF send GALECTIN,"MSPCAdipo, Smoothmuscle, MSPCOsteo, Pericytes","EoBaso prog, Mono prog, small preB, NK cells, B cell, Fibroblasts, Dendritic cells, Osteo, EryMk prog, Neutrophils, CMP, LMPPs, Osteoblasts, T cells, Monocytes"
137,-0.15314272366908416,0.0005900704259116428,receive GALECTIN receive KIT,"Monocytes, Neutro prog, lin","MSPCAdipo, ECArteriar, ECArteriolar, MSPCOsteo, Pericytes"
144,-0.15305685898064067,0.0005943311880756654,send ANGPT receive CD52,"Mono prog, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, GMP, Neutrophils, lin, CMP, MPP, CLP, T cells, LMPPs, Monocytes","ECArteriolar, ECArteriar, ECSinusoidal"
159,-0.15273592663890878,0.0006105105033376995,send CD34 receive FN1,"Chondrocytes, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo, Monocytes",ECSinusoidal
154,-0.15219134072645962,0.0006389031180251172,receive ANGPTL receive CD34,"MSPCAdipo, Mono prog, Fibroblasts, MEP, GranMono prog, GMP, CMP, MPP, Osteoblasts, LMPPs, MSPCOsteo, ECSinusoidal","MSPCAdipo, Fibroblasts, MEP, ECArteriar, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal"
109,-0.1509281702008151,0.0007095390989710065,send CCL receive CD52,"Mono prog, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, CMP, MPP, Neutrophils, T cells, large preB, lin, CLP, LMPPs, Monocytes","Neutrophils, Monocytes"
163,-0.1500438076945977,0.0007632252420627267,receive APP receive KIT,Neutro prog,"MSPCAdipo, ECArteriar, ECArteriolar, MSPCOsteo, Pericytes"
155,-0.14860185678763893,0.0008588846472618582,receive FN1 receive SELL,"Mono prog, CLP, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, Neutrophils, CMP, LMPPs, T cells, Monocytes","Mono prog, Chondrocytes, B cell, Osteo, Fibroblasts, Dendritic cells, GranMono prog, CMP, CLP, Osteoblasts, LMPPs, MSPCOsteo, Monocytes"
133,-0.14832481278758483,0.000878487984375212,receive CD34 send GALECTIN,"EoBaso prog, Mono prog, Fibroblasts, GranMono prog, GMP, CMP, MPP, ECArteriar, ECArteriolar, LMPPs","GranMono prog, Osteoblasts, EryMk prog, CMP"
124,-0.14806557136475174,0.0008972053804005827,receive APP receive IGF,"Mono prog, Neutro prog, Osteo, GranMono prog, GMP, Myofibroblasts, Smoothmuscle, Pericytes","MSPCAdipo, Osteo, Fibroblasts, Myofibroblasts, MSPCOsteo, Pericytes"
156,-0.14781059602961816,0.0009159736231525039,send MIF receive VCAM,"EoBaso prog, Neutro prog, NK cells, Erythroblasts, Dendritic cells, GranMono prog, T cells, Monocytes","B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP"
138,-0.14777741046351522,0.0009184428487620526,receive CD52 send PARs,"EoBaso prog, large preB, proB, Dendritic cells","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
162,-0.1473968389472945,0.0009472029018841654,receive CCL receive THBS,"B cell, Neutrophils, Monocytes","Chondrocytes, Osteo, Fibroblasts, B cell, Neutrophils, Osteoblasts, Smoothmuscle, MSPCOsteo, Monocytes"
165,-0.14724328837739462,0.000959040544838781,send GRN send TGFb,Schwanncells,Osteoblasts
141,-0.1469417236907849,0.0009826875595511713,receive APP send TGFb,"Osteo, Neutrophils, Smoothmuscle, MSPCOsteo, Pericytes, Neutro prog, GranMono prog, ECArteriar, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, ECSinusoidal, Fibroblasts, Schwanncells, GMP, Myofibroblasts, Osteoblasts",Osteoblasts
125,-0.1467309344095521,0.0009995348250177584,send ANNEXIN receive APP,"Osteo, Neutrophils, Smoothmuscle, MSPCOsteo, Pericytes, Neutro prog, GranMono prog, lin, ECArteriar, ECArteriolar, MSPCAdipo, Mono prog, Chondrocytes, ECSinusoidal, Fibroblasts, Schwanncells, GMP, Myofibroblasts, Osteoblasts",Neutrophils
158,-0.14655056487817986,0.0010141620296710175,receive IGF send SELPLG,"MSPCAdipo, Osteo, Fibroblasts, MSPCOsteo, Pericytes","EoBaso prog, small preB, Neutro prog, CMP, large preB, CLP"
116,-0.14574935612216106,0.0010815550830458114,receive CD52 receive LAMININ,"Mono prog, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, GMP, Neutrophils, T cells, lin, MPP, large preB, CMP, CLP, LMPPs, Monocytes","Osteo, LMPPs, Smoothmuscle, MSPCOsteo, Pericytes, NK cells, Dendritic cells, GranMono prog, MPP, lin, CLP, Monocytes, MSPCAdipo, Mono prog, B cell, Fibroblasts, GMP, CMP, Osteoblasts"
148,-0.14558937852592815,0.0010954965258660194,send CCL send TGFb,"Mono prog, NK cells, GranMono prog, Neutrophils, lin, Monocytes",Osteoblasts
150,-0.14536310924556287,0.0011154980782417986,receive SELL receive VCAM,"EoBaso prog, NK cells, Neutro prog, Erythroblasts, Dendritic cells, Ery prog, T cells, Neutrophils, HSC, LMPPs, Monocytes","EoBaso prog, NK cells, Neutro prog, B cell, Dendritic cells, Erythroblasts, Ery prog, CMP, Neutrophils, HSC, CLP, LMPPs, Monocytes"
171,-0.14531297887181382,0.0011199747692185087,send ANGPT receive IL7,MSPCAdipo,"ECArteriolar, ECArteriar, ECSinusoidal"
143,-0.14494492238717577,0.0011533531318910963,receive PARs send SELL,"EoBaso prog, Mono prog, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, GMP, MPP, lin, CMP, Neutrophils, LMPPs, Monocytes","Mono prog, Fibroblasts, GranMono prog, GMP, CMP, MPP, ECArteriar, ECArteriolar, LMPPs"
164,-0.14490838127708783,0.0011567165153615062,send ANNEXIN send SELPLG,Neutrophils,"EoBaso prog, lin"
153,-0.14410708485984464,0.0012327811705610972,receive IGF receive SELPLG,"EoBaso prog, Mono prog, small preB, NK cells, Neutro prog, Dendritic cells, GranMono prog, GMP, MPP, CMP, lin, CLP, T cells, LMPPs, Monocytes","MSPCAdipo, Osteo, Fibroblasts, MSPCOsteo, Pericytes"
167,-0.14358907899150047,0.001284376952519703,send PARs send SELL,"EoBaso prog, Mk prog, Fibroblasts, EryMk prog, Ery prog, MEP, Myofibroblasts","EoBaso prog, Fibroblasts, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
128,-0.14352399921873654,0.0012909978677099004,receive CD52 receive KIT,"Mono prog, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, CMP, MPP, Neutrophils, T cells, large preB, lin, CLP, LMPPs, Monocytes","MSPCAdipo, ECArteriar, ECArteriolar, MSPCOsteo, Pericytes"
168,-0.14350818495900614,0.0012926114735778318,send ANNEXIN receive PTN,"Schwanncells, Osteoblasts, Osteo",Neutrophils
175,-0.14284281189761575,0.00136220832722953,send APP send LCK,T cells,"B cell, Dendritic cells, CLP"
177,-0.14264189448525552,0.0013838916048119433,receive CD52 receive SELE,large preB,ECSinusoidal
170,-0.14235733048589505,0.0014151454411696915,receive CD34 receive THBS,"Mono prog, Osteo, Fibroblasts, GranMono prog, GMP, CMP, MPP, Neutrophils, ECArteriar, ECArteriolar, Osteoblasts, LMPPs, Smoothmuscle, MSPCOsteo","Mono prog, Chondrocytes, Osteo, Fibroblasts, GranMono prog, GMP, CMP, MPP, ECArteriar, LMPPs, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo"
178,-0.14205810311078151,0.0014487085106381459,send ANGPTL receive TENASCIN,"MSPCAdipo, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo","MSPCAdipo, Chondrocytes, small preB, B cell, Fibroblasts, Osteo, large preB, proB, ECArteriar, Myofibroblasts, CLP, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes"
172,-0.14202054051585322,0.0014529730327413762,receive KIT receive MK,"MSPCAdipo, Osteo, MSPCOsteo, Pericytes","MSPCAdipo, Osteo, ECArteriar, ECArteriolar, MSPCOsteo"
160,-0.14155405285161962,0.0015069037218370877,receive GRN receive MK,"MSPCAdipo, Mono prog, small preB, Neutro prog, Osteo, B cell, GranMono prog, lin, MSPCOsteo","MSPCAdipo, Osteo, Fibroblasts, ECArteriar, ECArteriolar, MSPCOsteo, ECSinusoidal"
173,-0.14031435471386847,0.0016592837791689111,receive CD52 receive GALECTIN,"Mono prog, NK cells, B cell, GranMono prog, Neutrophils, lin, CMP, large preB, CLP, T cells, Monocytes","CLP, large preB, CMP, lin"
185,-0.1393891152614666,0.00178208548645827,send CCL send LCK,T cells,Neutrophils
183,-0.13934743920814646,0.0017878081254804705,send ANGPT receive FN1,"Chondrocytes, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo, Monocytes","ECArteriolar, ECArteriar, ECSinusoidal"
187,-0.13915901998511185,0.001813891188824774,receive CD22 send MIF,B cell,"B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP"
186,-0.13915901998511182,0.001813891188824774,send CD45 send MIF,"B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP","B cell, Fibroblasts, Myofibroblasts, CLP, ECSinusoidal"
161,-0.13912831307677012,0.0018181748681979425,send LAMININ receive SELL,"Mono prog, small preB, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, CMP, Neutrophils, CLP, T cells, LMPPs, Monocytes","Osteo, Neutrophils, LMPPs, Smoothmuscle, Pericytes, NK cells, Neutro prog, Dendritic cells, MEP, GranMono prog, MPP, lin, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, Erythroblasts, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts"
142,-0.1391210521455828,0.0018191891376164754,send GALECTIN receive LAMININ,"MSPCAdipo, NK cells, Osteo, Fibroblasts, Osteoblasts, Smoothmuscle, MSPCOsteo, Pericytes","EoBaso prog, Mono prog, small preB, B cell, Fibroblasts, EryMk prog, Osteo, MPP, lin, Neutrophils, CLP, Osteoblasts"
189,-0.13874400587759372,0.0018725761082522504,send GRN receive TENASCIN,"MSPCAdipo, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo",Schwanncells
152,-0.13841264548429993,0.0019206748478031452,send BST2 send GALECTIN,Monocytes,"EoBaso prog, Mono prog, Ery prog, MEP, GMP, CMP, MPP, CLP"
166,-0.13837785812287176,0.0019257894788445595,send GALECTIN send SEMA4,"MSPCAdipo, Mono prog, small preB, EoBaso prog, B cell, Osteo, Dendritic cells, EryMk prog, NK cells, Neutrophils, T cells, LMPPs, MSPCOsteo, Monocytes","MSPCAdipo, Fibroblasts, MSPCOsteo"
174,-0.13828738001724616,0.0019391505150393167,send MIF send SELPLG,"EoBaso prog, B cell, Dendritic cells, lin","B cell, Fibroblasts, Dendritic cells, lin, Myofibroblasts, CLP"
190,-0.1376669852873472,0.002033074887889385,send COMPLEMENT send SELL,"Neutrophils, Monocytes",Fibroblasts
176,-0.1376542625040675,0.002035043872199661,send COMPLEMENT receive SELPLG,"proB, Neutro prog","Neutrophils, Monocytes"
180,-0.13741741137151242,0.0020720190400147767,send MIF receive PECAM1,"EoBaso prog, Smoothmuscle, T cells","B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP"
179,-0.13741741137151242,0.0020720190400147767,send MIF send PECAM1,"EoBaso prog, B cell, Dendritic cells, T cells, CLP, Smoothmuscle","B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP, Smoothmuscle"
169,-0.13696736985073785,0.0021439733544228686,send CD34 send LAMININ,"Osteo, LMPPs, Smoothmuscle, Pericytes, NK cells, Dendritic cells, GranMono prog, MPP, lin, CLP, Monocytes, MSPCAdipo, Mono prog, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts","ECArteriolar, Chondrocytes, ECArteriar, ECSinusoidal"
196,-0.13652885486342048,0.0022162748359288117,send CD34 send IL16,Dendritic cells,ECSinusoidal
192,-0.13643908946393865,0.0022313471136592065,send LAIR1 receive MK,"MSPCAdipo, Osteo, MSPCOsteo",Monocytes
181,-0.13584076393146904,0.0023342263917911815,receive APP receive SELL,"Mono prog, Neutro prog, NK cells, Dendritic cells, GranMono prog, LMPPs, T cells, Monocytes","Mono prog, NK cells, Neutro prog, Dendritic cells, GranMono prog, MPP, Monocytes"
188,-0.1358078304296395,0.0023400129587581395,send IL16 receive SELL,"Mono prog, NK cells, Neutro prog, Dendritic cells, GranMono prog, Neutrophils, CLP, T cells, Monocytes",Dendritic cells
184,-0.13572569174357077,0.0023545022104672826,send CXCL receive CD52,"LMPPs, Neutro prog, MPP","NK cells, Dendritic cells"
198,-0.13568254432617885,0.0023621461754533652,receive APP send CD34,"Neutro prog, MPP",ECSinusoidal
199,-0.13516491078113255,0.0024556324382264167,send CCL receive EPHA,Osteo,Monocytes
195,-0.1351060257588469,0.0024664783794305697,send LIGHT receive THBS,"Osteoblasts, Chondrocytes, Osteo, Fibroblasts","Osteoblasts, Chondrocytes, MSPCOsteo, ECSinusoidal"
182,-0.135061280130574,0.002474749208097835,send GALECTIN send VCAM,"Mono prog, NK cells, Dendritic cells, Neutrophils, T cells, Monocytes",HSC
193,-0.13480785536425519,0.0025220717969980377,receive APP receive ICAM,Monocytes,"EoBaso prog, EryMk prog, ECArteriar, ECSinusoidal"
200,-0.13467260706114917,0.0025476633779726384,receive CD52 receive IGF,large preB,"MSPCAdipo, Osteo, Fibroblasts, MSPCOsteo, Pericytes"
191,-0.13452756305778865,0.002575371433047201,receive SELL send VCAM,"LMPPs, CMP",HSC
197,-0.13439392783972512,0.002601142919218668,receive GRN receive PTN,"Schwanncells, Osteo",ECArteriolar
194,-0.13408873140580366,0.002660883644498708,send GALECTIN receive GRN,"MSPCAdipo, Osteo, Dendritic cells, Osteoblasts, MSPCOsteo, Monocytes","EoBaso prog, small preB, Osteo, B cell, Fibroblasts"
201,-0.13400036544704796,0.002678412770163959,receive IL7 send LAIR1,MSPCAdipo,Monocytes
203,-0.13364782455357885,0.0027493983162031922,receive CD34 receive COLLAGEN,"MSPCAdipo, Osteo, Fibroblasts, Schwanncells, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes","ECArteriolar, ECArteriar"
202,-0.13345818574019228,0.0027882876324958135,receive COLLAGEN receive CD34,"Mono prog, GranMono prog, GMP, CMP, MPP, ECArteriar, ECArteriolar, LMPPs","MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes"
205,-0.13327745762407514,0.002825815082682942,receive CCL send PARs,MSPCOsteo,"Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
206,-0.1330901544151142,0.0028651925085699387,send CD45 send GALECTIN,"Osteoblasts, B cell","Osteoblasts, ECSinusoidal"
207,-0.1330901544151142,0.0028651925085699387,receive CD22 send GALECTIN,B cell,Osteoblasts
204,-0.1330105382027306,0.00288208126302419,send CXCL receive THBS,"Chondrocytes, Osteo, Fibroblasts, Neutrophils, Osteoblasts, Smoothmuscle, MSPCOsteo","NK cells, Dendritic cells"
208,-0.13263062872805734,0.0029639247519772554,receive IL2 receive KIT,Neutro prog,"MSPCAdipo, ECArteriar, ECArteriolar, MSPCOsteo, Pericytes"
209,-0.13247570475227927,0.0029979024954743146,receive ANGPTL receive CCL,Monocytes,"Osteoblasts, MSPCOsteo, ECSinusoidal, MEP"
210,-0.13202941577791133,0.0030977716437143917,send COMPLEMENT receive IL7,MSPCAdipo,"Neutrophils, Monocytes"
211,-0.13183381532125263,0.0031424881833893555,receive KIT send SELL,"MSPCAdipo, ECArteriar, ECArteriolar, MSPCOsteo, Pericytes",Mono prog
