,Correlation,Adj. P-val,Name,Interacting Cell Type Pathway 1,Interacting Cell Type Pathway 2
142,0.265457968876732,1.6427010774589704e-09,receive CSF send PSAP,"MSPCAdipo, Smoothmuscle, MSPCOsteo, Pericytes",Schwanncells
144,0.27675650194885176,3.0420111223604143e-10,send MIF receive PTN,"Schwanncells, Osteo, Osteoblasts","B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP"
145,0.27788403973557885,2.559785439832786e-10,send MIF receive MK,"MSPCAdipo, Osteo, MSPCOsteo","B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP"
146,0.28439315750737915,9.30640653808685e-11,send APP send PARs,"B cell, Mk prog, Ery prog, MEP, Dendritic cells, EryMk prog, CLP","B cell, Dendritic cells, MEP, Myofibroblasts, CLP, ECArteriolar, ECSinusoidal"
143,0.28791497027369845,5.323916646246113e-11,send ANGPT send MHC-I,"T cells, NK cells","ECArteriolar, ECArteriar, ECSinusoidal"
147,0.2903453441205798,3.6046955383396974e-11,send CD52 send VISTA,"small preB, Neutro prog, B cell, Dendritic cells, proB, CLP",Schwanncells
141,0.2962209480620638,1.3825791975168277e-11,receive APP send MHC-II,"MSPCAdipo, Mono prog, Chondrocytes, Neutro prog, Pericytes, Fibroblasts, Osteo, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Monocytes",Dendritic cells
137,0.30095160346805816,6.28969390067877e-12,receive CCL send SELPLG,"MSPCAdipo, B cell, Neutrophils, Monocytes","EoBaso prog, Mono prog, small preB, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, CMP, lin, Neutrophils, T cells, large preB, CLP, LMPPs, ECSinusoidal, Monocytes"
149,0.30716690122446005,2.1859883036119305e-12,receive CCL receive CSF,"MSPCAdipo, Smoothmuscle, MSPCOsteo, Pericytes",MSPCAdipo
150,0.30851290455650726,1.7330288364326576e-12,receive CSF receive CCL,"B cell, Neutrophils, Monocytes","MSPCAdipo, Smoothmuscle, MSPCOsteo, Pericytes"
148,0.3347934866141851,1.4603376349277194e-14,send CCL send PARs,"Neutrophils, Monocytes","Mk prog, EryMk prog, MEP, Ery prog, Myofibroblasts, ECArteriolar, ECSinusoidal"
151,0.34724500387929463,1.2870166119889972e-15,send MHC-II send MHC-I,"T cells, NK cells",Dendritic cells
152,0.36920473641868257,1.3522933291247992e-17,receive CCL send PSAP,"MSPCAdipo, B cell, Neutrophils, Monocytes",Schwanncells
153,0.38129350117663396,9.44433597726613e-19,send MIF send PARs,"B cell, Fibroblasts, Ery prog, Dendritic cells, MEP, EryMk prog, Mk prog, Myofibroblasts, CLP","B cell, Fibroblasts, Dendritic cells, MEP, Myofibroblasts, CLP, ECArteriolar, ECSinusoidal"
154,0.7949922268087861,2.9147473145155914e-110,receive CD34 send SELPLG,"EoBaso prog, Mono prog, Fibroblasts, GranMono prog, GMP, CMP, lin, MPP, ECArteriar, ECArteriolar, LMPPs",HSC
