,Correlation,Adj. P-val,Name,Interacting Cell Type Pathway 1,Interacting Cell Type Pathway 2
119,0.18468388760505602,3.250135344855396e-05,send LCK receive MIF,"Osteo, Mk prog, Neutrophils, LMPPs, Smoothmuscle, MSPCOsteo, Pericytes, EoBaso prog, Neutro prog, NK cells, Dendritic cells, MEP, GranMono prog, EryMk prog, HSC, MPP, lin, proB, large preB, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells",T cells
150,0.1847627129042727,3.224576827384579e-05,send ANNEXIN send MHC-II,Neutrophils,Dendritic cells
136,0.18485650516118854,3.194413403989983e-05,send CCL send VISTA,"Neutrophils, Monocytes",Schwanncells
151,0.18527062707465827,3.06439915479269e-05,send LCK send MIF,T cells,HSC
131,0.18535346930021568,3.0389997073080865e-05,send MHC-II send MHC-I,"T cells, NK cells",Dendritic cells
153,0.1861412636389554,2.807227399781242e-05,send EPHA receive IFN-II,NK cells,Osteoblasts
28,0.18622288364759554,2.7841964680135453e-05,send GALECTIN send MHC-I,"T cells, small preB","EoBaso prog, Mono prog, NK cells, Osteo, Fibroblasts, EryMk prog, B cell, GranMono prog, Dendritic cells, CMP, Neutrophils, T cells, LMPPs, Monocytes"
152,0.1882173078873531,2.27404271432904e-05,receive CSF receive CCL,"B cell, Neutrophils, Monocytes","MSPCAdipo, Smoothmuscle, MSPCOsteo, Pericytes"
154,0.18837270619776242,2.2382626879893976e-05,receive CXCL send PARs,"MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, ECArteriar, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal, Pericytes","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
156,0.1886586058038581,2.173826171966489e-05,receive FN1 send VISFATIN,"Chondrocytes, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo, Monocytes",HSC
158,0.18957338755907566,1.9792740966494873e-05,send PARs receive PECAM1,"ECArteriolar, Schwanncells, ECArteriar, ECSinusoidal","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
159,0.1895733875590757,1.9792740966494758e-05,send PECAM1 send PARs,"Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal","ECArteriolar, Schwanncells, ECArteriar, ECSinusoidal"
160,0.1895733875590757,1.9792740966494758e-05,send PARs send PECAM1,"ECArteriolar, Schwanncells, ECSinusoidal","ECArteriolar, Myofibroblasts, ECSinusoidal"
137,0.19082773399162792,1.7392292478483793e-05,receive MIF receive SELE,"Osteo, Mk prog, Neutrophils, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Neutro prog, Dendritic cells, MEP, GranMono prog, EryMk prog, HSC, MPP, lin, proB, large preB, CLP, Monocytes, MSPCAdipo, Mono prog, B cell, Erythroblasts, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells","ECArteriolar, Chondrocytes, ECArteriar, ECSinusoidal"
161,0.19118005676018288,1.676949012049194e-05,receive CCL receive CSF,"MSPCAdipo, Smoothmuscle, MSPCOsteo, Pericytes",MSPCAdipo
155,0.1918658893138412,1.561740228329637e-05,send GRN send SELL,"Mono prog, GranMono prog, Schwanncells, GMP, CMP, MPP, LMPPs","ECArteriolar, Schwanncells, ECArteriar"
162,0.19197711201723786,1.5437806172575034e-05,receive CD39 receive JAM,"ECArteriolar, Smoothmuscle, ECSinusoidal","ECArteriolar, ECArteriar, ECSinusoidal"
164,0.19311092678950387,1.3715578246229335e-05,receive NOTCH send SELPLG,"ECArteriolar, Smoothmuscle, MSPCOsteo, Pericytes",lin
135,0.19313343399660646,1.3683314911394597e-05,send FGF send MHC-I,"T cells, NK cells","MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, Myofibroblasts, Osteoblasts, Smoothmuscle, MSPCOsteo"
126,0.1931740462992714,1.3625281049079743e-05,receive FN1 receive MIF,"Osteo, Mk prog, Neutrophils, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Neutro prog, Dendritic cells, EryMk prog, GranMono prog, MEP, HSC, MPP, lin, proB, large preB, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells","Osteo, Mk prog, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, Dendritic cells, EryMk prog, GranMono prog, MEP, HSC, MPP, lin, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts"
90,0.19372490425546982,1.286087928606877e-05,send PSAP receive SELPLG,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, Dendritic cells, GranMono prog, GMP, MPP, lin, CMP, T cells, CLP, LMPPs, Monocytes",Schwanncells
167,0.1946566180198034,1.1659992454693032e-05,send MHC-II send PSAP,Dendritic cells,Schwanncells
165,0.19651523724805137,9.575620626851152e-06,send CD52 receive SEMA4,"Osteoblasts, B cell, Dendritic cells, Monocytes","small preB, Neutro prog, B cell, Dendritic cells, proB, CLP"
170,0.19676256614385942,9.326617827270538e-06,send BST2 send PARs,Monocytes,"Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
147,0.1994546834078488,6.98624355520362e-06,send GALECTIN receive SEMA7,MSPCOsteo,"Neutro prog, GMP, MPP, lin, CLP"
71,0.1995977984799795,6.879001139245431e-06,send SELL send SELPLG,"Mono prog, small preB, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, Neutrophils, T cells, CMP, CLP, LMPPs, ECSinusoidal, Monocytes","Mono prog, GranMono prog, GMP, CMP, MPP, ECArteriar, ECArteriolar, LMPPs"
67,0.20001803212573024,6.573099592600484e-06,send CCL send IL16,"Neutrophils, Monocytes",Dendritic cells
171,0.20061495552594158,6.160803043122942e-06,send MIF receive SELE,ECSinusoidal,HSC
112,0.2011136699606283,5.835372380861601e-06,send SELPLG send SELL,"EoBaso prog, Mono prog, GranMono prog, GMP, CMP, MPP, LMPPs","B cell, Dendritic cells, GranMono prog, HSC, CMP, CLP, LMPPs, ECSinusoidal"
168,0.20230379100179752,5.123743126983942e-06,receive LAMININ receive MIF,"Osteo, Mk prog, Neutrophils, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Neutro prog, Dendritic cells, MEP, GranMono prog, EryMk prog, HSC, MPP, lin, proB, large preB, CLP, Monocytes, MSPCAdipo, Mono prog, B cell, Erythroblasts, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells","Osteo, Mk prog, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Dendritic cells, MEP, GranMono prog, EryMk prog, HSC, MPP, lin, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts"
157,0.20280153396694584,4.851387601680403e-06,receive MIF receive SPP1,"Osteo, Mk prog, Neutrophils, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Neutro prog, Dendritic cells, EryMk prog, GranMono prog, MEP, HSC, MPP, lin, proB, large preB, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells","Osteo, Mk prog, Neutrophils, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Neutro prog, Dendritic cells, EryMk prog, MEP, GranMono prog, HSC, MPP, lin, proB, large preB, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells"
148,0.20314646701861688,4.670816492653734e-06,receive COLLAGEN receive MIF,"Osteo, Mk prog, Neutrophils, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Neutro prog, Dendritic cells, EryMk prog, GranMono prog, MEP, HSC, MPP, lin, proB, large preB, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells","MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes"
79,0.20439263001949917,4.070466852324208e-06,receive SELL receive SEMA4,"B cell, Dendritic cells, Monocytes","EoBaso prog, Mono prog, B cell, Dendritic cells, GranMono prog, GMP, CMP, lin, CLP, LMPPs, Monocytes"
174,0.20692982986102082,3.0680053438890243e-06,receive LAMININ send MIF,"MSPCAdipo, NK cells, Osteo, Fibroblasts, Osteoblasts, Smoothmuscle, MSPCOsteo, Pericytes",HSC
163,0.20703830018915426,3.0309065262949888e-06,send MHC-II receive MIF,"Osteo, Mk prog, Neutrophils, Smoothmuscle, LMPPs, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Neutro prog, Dendritic cells, EryMk prog, GranMono prog, MEP, HSC, MPP, lin, large preB, proB, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells",Dendritic cells
175,0.20994265297902626,2.1830228027783496e-06,send MIF send MHC-II,Dendritic cells,HSC
177,0.21127073564063514,1.8759370804396757e-06,send CXCL send SELPLG,"NK cells, Dendritic cells",HSC
176,0.21233611123113763,1.6599549678496981e-06,receive FN1 send MIF,"Chondrocytes, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo, Monocytes",HSC
68,0.21233642603499078,1.6598948188560158e-06,receive SEMA4 receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, GMP, Neutrophils, lin, CMP, large preB, CLP, T cells, LMPPs, Monocytes","Osteoblasts, B cell, Dendritic cells, Monocytes"
178,0.2135274027118358,1.446681660512651e-06,receive IFN-II send PARs,NK cells,"Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
179,0.21402016299221716,1.3663736216844116e-06,send LIGHT send LCK,T cells,"Osteoblasts, Chondrocytes, MSPCOsteo, ECSinusoidal"
166,0.21608719093170514,1.073707763722081e-06,send CXCL receive SELPLG,"EryMk prog, Ery prog, MEP, HSC, large preB","NK cells, Dendritic cells"
182,0.21715319643713668,9.473174712273689e-07,send MIF receive SPP1,"MSPCAdipo, small preB, NK cells, B cell, Chondrocytes, Dendritic cells, Fibroblasts, Osteo, Neutrophils, Osteoblasts, T cells, MSPCOsteo, Monocytes",HSC
183,0.2173943939038121,9.207693194094916e-07,receive CSF send PARs,"MSPCAdipo, Smoothmuscle, MSPCOsteo, Pericytes","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
184,0.21929521815232075,7.351423909011156e-07,receive COLLAGEN send MIF,"MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes",HSC
187,0.21980102486987207,6.921572525030238e-07,send PARs receive SEMA4,"Neutro prog, NK cells","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
139,0.22171606639558827,5.502635642552595e-07,send PSAP send SELL,"Mono prog, GranMono prog, Schwanncells, GMP, MPP, CMP, LMPPs","ECArteriolar, Schwanncells, ECArteriar, Fibroblasts"
172,0.22446829048874967,3.942880602781228e-07,receive APP receive CD52,"Mono prog, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, MPP, Neutrophils, T cells, lin, CMP, CLP, LMPPs, Monocytes","Osteo, LMPPs, Smoothmuscle, MSPCOsteo, Pericytes, NK cells, Neutro prog, Dendritic cells, GranMono prog, MPP, lin, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, ECSinusoidal, Fibroblasts, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts"
181,0.22448358753280473,3.935535905790028e-07,send CD34 receive SEMA4,"Osteoblasts, B cell, Dendritic cells, Monocytes",ECSinusoidal
190,0.22795361690396318,2.5694149940300066e-07,send FGF receive IGF,"MSPCAdipo, Osteo, Fibroblasts, MSPCOsteo, Pericytes","MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, Myofibroblasts, Osteoblasts, Smoothmuscle, MSPCOsteo"
192,0.23014388746107975,1.956274589775691e-07,send CD52 send PARs,"small preB, Neutro prog, B cell, Mk prog, Ery prog, MEP, Dendritic cells, EryMk prog, proB, CLP","B cell, Mk prog, Dendritic cells, MEP, Ery prog, EryMk prog, Myofibroblasts, CLP, ECArteriolar, ECSinusoidal"
121,0.23049797664108593,1.8714436243426732e-07,send IL16 receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, CMP, Neutrophils, large preB, CLP, T cells, LMPPs, Monocytes",Dendritic cells
191,0.2316433267564158,1.6206437023533358e-07,receive CD52 send OSM,"Mono prog, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, GMP, MPP, Neutrophils, T cells, lin, CMP, CLP, LMPPs, Monocytes","MSPCAdipo, Chondrocytes, Osteo, ECArteriar, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal"
194,0.23531828075704686,1.0162188287349523e-07,send CD52 send MHC-II,"proB, Neutro prog, Dendritic cells, small preB","B cell, Dendritic cells, CLP"
193,0.23715069857682425,8.028956804367271e-08,send MIF receive PTN,"Schwanncells, Osteo, Osteoblasts","B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP"
195,0.23850175406497995,6.74021968327717e-08,send CD34 send CXCL,"NK cells, Dendritic cells",HSC
196,0.23868108806987673,6.584968474401553e-08,receive ESAM send PARs,"HSC, ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes",HSC
197,0.23868108806987673,6.584968474401553e-08,send ESAM send PARs,HSC,"HSC, ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
185,0.23957641519531095,5.860127042830009e-08,send ESAM receive PARs,"Neutrophils, LMPPs, EoBaso prog, NK cells, Neutro prog, Dendritic cells, GranMono prog, HSC, MPP, lin, CLP, Monocytes, Mono prog, B cell, small preB, GMP, CMP, Osteoblasts, T cells","HSC, ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
186,0.23957641519531095,5.860127042830009e-08,receive ESAM receive PARs,"Neutrophils, Smoothmuscle, LMPPs, Pericytes, EoBaso prog, NK cells, Neutro prog, Dendritic cells, GranMono prog, HSC, MPP, lin, CLP, Monocytes, Mono prog, B cell, small preB, GMP, CMP, Osteoblasts, T cells","GMP, HSC, CMP, MPP, lin, ECArteriar, CLP, ECArteriolar, Osteoblasts, Smoothmuscle, ECSinusoidal, Pericytes"
189,0.23959726924963864,5.844198595507394e-08,receive ANGPTL send VISFATIN,"MSPCAdipo, MEP, Osteoblasts, MSPCOsteo, ECSinusoidal",HSC
198,0.24010787925219967,5.466987532658853e-08,send CD34 send IL16,Dendritic cells,ECSinusoidal
201,0.24573301361280556,2.5952164244203863e-08,send MIF send PARs,"B cell, Mk prog, Dendritic cells, EryMk prog, Fibroblasts, Ery prog, MEP, Myofibroblasts, CLP","B cell, Fibroblasts, Dendritic cells, MEP, Myofibroblasts, CLP, ECArteriolar, ECSinusoidal"
77,0.24688523994649544,2.2228268594964748e-08,send MHC-II receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, CMP, lin, T cells, Neutrophils, large preB, CLP, LMPPs, Monocytes",Dendritic cells
202,0.24982781081608935,1.4913590771994076e-08,send CXCL receive TENASCIN,"MSPCAdipo, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo","NK cells, Dendritic cells"
146,0.2597041934136479,3.763551293443857e-09,send CD52 receive SELPLG,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, Dendritic cells, GranMono prog, GMP, MPP, lin, CMP, T cells, CLP, LMPPs, Monocytes","small preB, Neutro prog, B cell, Dendritic cells, proB, CLP"
169,0.2641139522110203,1.9972617509148414e-09,send CXCL receive CD34,"EoBaso prog, Mono prog, Neutro prog, Fibroblasts, GranMono prog, GMP, HSC, lin, CMP, MPP, ECArteriar, CLP, ECArteriolar, LMPPs","NK cells, Dendritic cells"
203,0.2642791014986658,1.9499843536376116e-09,send CD34 send MHC-II,Dendritic cells,ECSinusoidal
115,0.26537128318887104,1.6635933116052456e-09,send CD34 send SELPLG,"Mono prog, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, Neutrophils, CMP, T cells, HSC, CLP, LMPPs, ECSinusoidal, Monocytes","HSC, ECSinusoidal"
200,0.27458429837812076,4.232580830177177e-10,send CCL send CD52,"proB, Neutro prog, small preB","Neutrophils, Monocytes"
205,0.2787406846995774,2.2440188635918577e-10,send CD52 send IL16,"proB, Neutro prog, Dendritic cells, small preB","B cell, Dendritic cells, CLP"
50,0.2812189211268886,1.5293327378009913e-10,receive SELL receive SELPLG,"EoBaso prog, Mono prog, small preB, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, Neutrophils, T cells, MPP, lin, proB, CMP, CLP, LMPPs, Monocytes","EoBaso prog, Mono prog, small preB, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, CMP, Neutrophils, T cells, large preB, CLP, LMPPs, Monocytes"
38,0.28546270013021274,7.86103059480131e-11,receive SELPLG receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, Neutrophils, T cells, CMP, large preB, LMPPs, Monocytes","EoBaso prog, Mono prog, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, MPP, Neutrophils, lin, CMP, proB, T cells, CLP, LMPPs, Monocytes"
36,0.2862469045999912,6.942802401872999e-11,send CCL receive SELPLG,"EoBaso prog, Mono prog, small preB, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, MPP, Neutrophils, lin, CMP, proB, T cells, CLP, LMPPs, Monocytes","Neutrophils, Monocytes"
199,0.288841498322885,4.5904646613925455e-11,send CD52 send CCL,"Neutrophils, Monocytes","Neutro prog, B cell, Dendritic cells, CLP"
204,0.3009358135923521,6.30640215451027e-12,receive CCL send PARs,"MSPCAdipo, B cell, Neutrophils, Monocytes","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
173,0.30349617965949244,4.092986910911008e-12,send PARs receive SELPLG,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, Dendritic cells, GranMono prog, GMP, MPP, lin, CMP, T cells, CLP, LMPPs, Monocytes","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
180,0.3064395803292988,2.4769870969126383e-12,send PARs receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, CMP, Neutrophils, large preB, CLP, T cells, LMPPs, Monocytes","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
208,0.30998903660219385,1.341590690665261e-12,send CXCL send ESAM,"NK cells, Dendritic cells","HSC, ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
209,0.30998903660219385,1.341590690665261e-12,send CXCL receive ESAM,"HSC, ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes","NK cells, Dendritic cells"
120,0.3103031635114265,1.270219649683398e-12,send CCL send SELL,"Neutrophils, Monocytes","EoBaso prog, Mono prog, Fibroblasts, GranMono prog, GMP, MPP, CMP, ECArteriar, ECArteriolar, LMPPs"
206,0.31268862275272813,8.368854265936207e-13,send CD52 send SELL,"Mono prog, small preB, Neutro prog, B cell, Dendritic cells, GranMono prog, GMP, MPP, CMP, proB, CLP, LMPPs","Mono prog, B cell, Dendritic cells, GranMono prog, GMP, MPP, CMP, ECArteriar, CLP, ECArteriolar, LMPPs"
127,0.32304802214783834,1.3079758865687735e-13,send CD34 send SELL,"Mono prog, Fibroblasts, GranMono prog, GMP, MPP, CMP, LMPPs, ECSinusoidal","ECArteriolar, ECArteriar, ECSinusoidal"
211,0.32345092393889774,1.2151126677512035e-13,send CD34 send PARs,"Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECSinusoidal","ECArteriolar, ECSinusoidal"
116,0.3256691836876433,8.084801678812562e-14,send CD52 receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, CMP, lin, Neutrophils, T cells, large preB, CLP, LMPPs, Monocytes","small preB, Neutro prog, B cell, Dendritic cells, proB, CLP"
207,0.3291049278652523,4.272966526119693e-14,send PARs send SELL,"Mono prog, Mk prog, EryMk prog, Ery prog, GranMono prog, MEP, GMP, MPP, CMP, Myofibroblasts, ECArteriolar, LMPPs, ECSinusoidal","Mk prog, Ery prog, MEP, EryMk prog, GranMono prog, GMP, MPP, CMP, ECArteriar, Myofibroblasts, ECArteriolar, LMPPs, ECSinusoidal"
188,0.3414701083556284,4.024601222584889e-15,send CCL receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, CMP, Neutrophils, large preB, CLP, T cells, LMPPs, Monocytes","Neutrophils, Monocytes"
210,0.3571942584816906,1.7068153169048456e-16,send CD34 send CCL,"Neutrophils, Monocytes",ECSinusoidal
213,0.3595742753732093,1.0415209613094587e-16,receive APP send MHC-II,"MSPCAdipo, Mono prog, Chondrocytes, Neutro prog, Osteo, Fibroblasts, Schwanncells, Monocytes, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes",Dendritic cells
214,0.3607349578067095,8.173282945156495e-17,send CD34 send CD52,"small preB, Neutro prog, B cell, Dendritic cells, proB, CLP",ECSinusoidal
212,0.37819821199421777,1.88696129389225e-18,send CXCL receive PARs,"Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, Dendritic cells, GranMono prog, MPP, lin, HSC, CLP, Monocytes, Mono prog, B cell, small preB, GMP, CMP, Osteoblasts, T cells","NK cells, Dendritic cells"
215,0.38242241506386004,7.323830175678421e-19,send CXCL send PARs,"NK cells, Dendritic cells",HSC
59,0.44610449685525166,7.914876373025691e-26,send CD34 receive SELPLG,"Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, Dendritic cells, EryMk prog, GranMono prog, MEP, MPP, lin, HSC, proB, large preB, CLP, Monocytes, Mono prog, B cell, small preB, Ery prog, GMP, CMP, T cells","HSC, ECSinusoidal"
218,0.56592937896456,1.0837425467184347e-43,send CCL send PARs,"Neutrophils, Monocytes","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
216,0.6009376259330654,2.0050932406551084e-50,receive APP receive MIF,"Osteo, Mk prog, Neutrophils, LMPPs, Smoothmuscle, MSPCOsteo, Pericytes, EoBaso prog, NK cells, Neutro prog, EryMk prog, Dendritic cells, GranMono prog, MEP, HSC, MPP, lin, proB, large preB, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, small preB, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts, T cells","Osteo, Mk prog, LMPPs, Smoothmuscle, MSPCOsteo, Pericytes, EoBaso prog, Neutro prog, NK cells, EryMk prog, Dendritic cells, GranMono prog, MEP, HSC, MPP, lin, ECArteriar, CLP, ECArteriolar, Monocytes, MSPCAdipo, Mono prog, Chondrocytes, B cell, Erythroblasts, ECSinusoidal, Fibroblasts, Ery prog, Schwanncells, GMP, CMP, Myofibroblasts, Osteoblasts"
217,0.6240953949134503,2.3463767661617587e-55,receive APP send MIF,"MSPCAdipo, Mono prog, Chondrocytes, Neutro prog, Pericytes, Fibroblasts, Osteo, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Monocytes",HSC
219,0.7729450045623911,1.577956516143139e-100,receive CD34 send SELPLG,"EoBaso prog, Mono prog, Neutro prog, Fibroblasts, GranMono prog, GMP, CMP, MPP, lin, HSC, ECArteriar, CLP, ECArteriolar, LMPPs",HSC
