,Correlation,Adj. P-val,Name,Interacting Cell Type Pathway 1,Interacting Cell Type Pathway 2
121,-0.15735933467708735,0.00041253815881936,send MHC-I send VISFATIN,"T cells, NK cells","ECArteriolar, ECSinusoidal"
103,-0.15711548240659337,0.0004212696162623456,receive APP receive LAMININ,"MSPCAdipo, Mono prog, NK cells, Osteo, Fibroblasts, Neutro prog, Schwanncells, Monocytes, Myofibroblasts, Osteoblasts, Smoothmuscle, MSPCOsteo, Pericytes","MSPCAdipo, Mono prog, Chondrocytes, NK cells, Osteo, Fibroblasts, Schwanncells, Monocytes, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes"
119,-0.15664121672563475,0.00043874611722826876,send COMPLEMENT receive SELL,"Mono prog, small preB, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, GMP, T cells, Neutrophils, lin, CLP, LMPPs, Monocytes","Neutrophils, Monocytes"
116,-0.1554409309686981,0.00048603640770247,send GALECTIN receive SELPLG,"Mono prog, small preB, NK cells, Dendritic cells, GranMono prog, LMPPs, T cells, Monocytes","GranMono prog, Osteoblasts, CMP, CLP"
104,-0.15539868265054066,0.00048778426801606936,send CCL send GALECTIN,Neutrophils,"EryMk prog, GranMono prog, CMP, CLP, Osteoblasts"
133,-0.1550857809046187,0.0005009124320601679,receive PARs send VISTA,"EoBaso prog, Mono prog, NK cells, Neutro prog, B cell, GranMono prog, GMP, MPP, lin, CMP, LMPPs",Schwanncells
115,-0.1548863746215099,0.0005094493115812484,receive APP send SEMA4,"MSPCAdipo, Mono prog, Chondrocytes, Neutro prog, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal, Monocytes","MSPCAdipo, MSPCOsteo"
100,-0.15462534102044037,0.0005208289645613283,receive APP receive CXCL,"MSPCAdipo, Mono prog, Chondrocytes, Neutro prog, Osteo, Fibroblasts, Monocytes, Schwanncells, ECArteriar, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes","MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal, Pericytes"
126,-0.15358619501602205,0.0005685123156305249,send JAM send SELL,"Mono prog, Osteo, GranMono prog, Schwanncells, GMP, CMP, MPP, lin, ECArteriar, ECArteriolar, Osteoblasts, LMPPs, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes","Chondrocytes, Osteo, Schwanncells, ECArteriar, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes"
110,-0.15347707191842086,0.0005737481269847841,send GALECTIN send SELL,"Mono prog, GranMono prog, CMP, lin, CLP, Osteoblasts, LMPPs","GranMono prog, CMP, lin, ECArteriar, CLP, ECArteriolar, Osteoblasts"
123,-0.15319195396836147,0.0005876403327861003,send MHC-I send SELPLG,"T cells, NK cells, Neutrophils","Mono prog, NK cells, B cell, Dendritic cells, GranMono prog, T cells, LMPPs, ECSinusoidal, Monocytes"
135,-0.1528418393012627,0.0006051264436650165,send APP receive PARs,"EoBaso prog, Mono prog, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, GMP, MPP, lin, CMP, Neutrophils, LMPPs, Monocytes","B cell, Dendritic cells, CLP"
147,-0.15237209490310866,0.0006293462767562417,send CCL send CXCL,NK cells,Monocytes
149,-0.15223823091819644,0.0006364110935178953,send PARs receive VCAM,"EoBaso prog, NK cells, Neutro prog, Erythroblasts, Dendritic cells, Ery prog, EryMk prog, GranMono prog, MEP, CMP, HSC, CLP, T cells, Monocytes",HSC
150,-0.1522382309181964,0.0006364110935178966,send PARs send VCAM,HSC,HSC
117,-0.15212785306828328,0.0006422916532443694,send MHC-I receive SELPLG,"Mono prog, small preB, NK cells, Dendritic cells, GranMono prog, LMPPs, T cells, Monocytes","T cells, NK cells"
102,-0.15160436698934648,0.0006708736314132536,send APP send GALECTIN,"EoBaso prog, Mono prog, small preB, B cell, EryMk prog, Dendritic cells, GranMono prog, Neutrophils, CMP, CLP, LMPPs","B cell, Osteo, Dendritic cells, Fibroblasts, CMP, CLP"
153,-0.150575552319002,0.0007305114140851723,receive MPZ send PARs,"MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
122,-0.14998598149859635,0.0007668634019804147,receive CCL send GALECTIN,"MSPCAdipo, B cell, Neutrophils, Monocytes","GranMono prog, EoBaso prog, EryMk prog"
146,-0.1493685786877626,0.0008067208952937942,receive ANGPTL receive SELL,"small preB, CMP, lin",MSPCAdipo
139,-0.14905031923125753,0.0008280072355496418,receive JAM send SELL,"Schwanncells, Smoothmuscle, Osteo, Pericytes","GMP, MPP, lin"
154,-0.14883104107894163,0.0008429743238969323,send CD34 send COMPLEMENT,"Neutrophils, Monocytes",ECSinusoidal
156,-0.14876054206756625,0.0008478392101115454,send PARs send SEMA4,HSC,Osteoblasts
148,-0.14854101274950246,0.0008631549237939424,send CXCL send CCL,"Neutrophils, Monocytes","NK cells, Dendritic cells"
141,-0.14833534831015174,0.0008777350000627906,receive ADIPONECTIN receive PARs,"small preB, T cells, CLP","MSPCAdipo, MSPCOsteo"
144,-0.14827755433675613,0.00088187294443327,receive APP send NCAM,"MSPCAdipo, Mono prog, Chondrocytes, Osteo, Fibroblasts, Pericytes, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal, Monocytes","MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, Myofibroblasts, Osteoblasts, Smoothmuscle, MSPCOsteo"
142,-0.14782798511550355,0.0009146822103673352,send GALECTIN send PARs,"Mk prog, Ery prog, MEP, GranMono prog, EryMk prog, CMP, Osteoblasts","EryMk prog, Ery prog, MEP, GranMono prog, CMP, Myofibroblasts, ECArteriolar, Osteoblasts, ECSinusoidal"
159,-0.14757872955822396,0.0009333550965169325,send ANGPT send ANNEXIN,Neutrophils,"ECArteriolar, ECArteriar, ECSinusoidal"
140,-0.14683001961793854,0.0009915825420353346,receive PARs send SEMA4,"Neutrophils, HSC, Dendritic cells, Monocytes",Osteoblasts
164,-0.14631486867862425,0.0010335737411682803,receive ESAM receive VCAM,"EoBaso prog, NK cells, Neutro prog, Erythroblasts, Dendritic cells, Ery prog, EryMk prog, GranMono prog, MEP, CMP, HSC, CLP, T cells, Monocytes","ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
163,-0.14631486867862425,0.0010335737411682803,send ESAM receive VCAM,"EoBaso prog, NK cells, Neutro prog, Erythroblasts, Dendritic cells, Ery prog, EryMk prog, GranMono prog, MEP, CMP, HSC, CLP, T cells, Monocytes","ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
165,-0.14631486867862423,0.0010335737411682833,send ESAM send VCAM,HSC,"ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
166,-0.1463148686786242,0.0010335737411682855,receive ESAM send VCAM,"ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes",HSC
155,-0.14609239370798108,0.001052210505337353,receive ADIPONECTIN receive MK,"MSPCAdipo, Osteo, MSPCOsteo","MSPCAdipo, MSPCOsteo"
168,-0.1458306124708401,0.0010745367253699519,send BST2 send GALECTIN,Neutro prog,Monocytes
160,-0.14552997957459696,0.0011007149648531631,send CD52 send JAM,"small preB, Neutro prog, B cell, Dendritic cells, proB, CLP","Osteo, Schwanncells, ECArteriar, ECArteriolar, Osteoblasts, Smoothmuscle, ECSinusoidal, Pericytes"
143,-0.14548592040760544,0.0011046005354593386,receive APP send GALECTIN,"Mono prog, Monocytes, Myofibroblasts, Pericytes","T cells, NK cells, Dendritic cells, Monocytes"
170,-0.14536997314498284,0.001114886410864865,send COMPLEMENT send ESAM,"Neutrophils, Monocytes","ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
169,-0.14536997314498284,0.001114886410864865,send COMPLEMENT receive ESAM,"ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes","Neutrophils, Monocytes"
161,-0.14529461266195376,0.001121619030344669,receive CD52 send ESAM,"Mono prog, NK cells, B cell, GranMono prog, Neutrophils, lin, CLP, T cells, LMPPs, Monocytes","ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
162,-0.14529461266195376,0.001121619030344669,receive CD52 receive ESAM,"Mono prog, NK cells, B cell, GranMono prog, Neutrophils, lin, CLP, T cells, LMPPs, Monocytes","ECArteriar, ECArteriolar, Smoothmuscle, ECSinusoidal, Pericytes"
157,-0.1450068058836555,0.001147677684909811,receive APP receive FN1,"MSPCAdipo, Mono prog, Chondrocytes, Osteo, Fibroblasts, ECArteriar, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal, Monocytes","MSPCAdipo, Mono prog, Chondrocytes, Osteo, Fibroblasts, ECArteriar, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal"
152,-0.14497733552695094,0.0011503772470187752,send GALECTIN send VCAM,"EoBaso prog, small preB, B cell, EryMk prog, GranMono prog, HSC","CMP, Osteo, Fibroblasts, HSC"
151,-0.1449748962994779,0.0011506009486553122,send GALECTIN receive VCAM,"EoBaso prog, NK cells, Neutro prog, Erythroblasts, Dendritic cells, Ery prog, EryMk prog, GranMono prog, MEP, CMP, HSC, CLP, T cells, Monocytes","EoBaso prog, small preB, B cell, Fibroblasts, EryMk prog, Osteo, GranMono prog, CMP"
145,-0.14446434071879788,0.0011983162561162522,receive CD52 receive SELL,"Neutro prog, Dendritic cells, GMP, MPP, CMP","lin, GMP, CMP, CLP"
167,-0.14366983829404667,0.0012762043254674294,send JAM send TGFb,"Schwanncells, Osteoblasts, Smoothmuscle, Pericytes","Osteo, ECArteriar, ECArteriolar, Osteoblasts, ECSinusoidal"
158,-0.14347461674833792,0.001296042753915763,receive APP receive COLLAGEN,"MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, Schwanncells, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, Smoothmuscle, MSPCOsteo, ECSinusoidal, Pericytes","MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, ECArteriar, Myofibroblasts, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal"
172,-0.1434578896827873,0.0012977556905373877,receive ANGPTL send GALECTIN,"Chondrocytes, Osteo, Fibroblasts, Pericytes",Neutrophils
138,-0.14331878913819143,0.0013120811927187104,receive APP receive ICAM,"EoBaso prog, Mono prog, Pericytes, EryMk prog, Myofibroblasts, Smoothmuscle, Monocytes","EoBaso prog, EryMk prog, ECArteriar, Myofibroblasts, Smoothmuscle, ECSinusoidal, Pericytes"
171,-0.14328077269311984,0.001316021616650361,send LIFR receive SELPLG,"Mono prog, NK cells, Dendritic cells, GranMono prog, T cells, Monocytes","MSPCAdipo, Chondrocytes, Osteo, ECArteriar, ECArteriolar, Osteoblasts, MSPCOsteo, ECSinusoidal"
174,-0.14281064522519651,0.001365658659236826,send ANGPT send LAIR1,Monocytes,"ECArteriolar, ECArteriar, ECSinusoidal"
136,-0.14240386632214916,0.0014099904051535148,receive SELL receive VCAM,"EoBaso prog, NK cells, Neutro prog, Erythroblasts, EryMk prog, Dendritic cells, Ery prog, GranMono prog, MEP, B cell, GMP, CMP, HSC, lin, Neutrophils, LMPPs, T cells, Monocytes","EoBaso prog, Neutro prog, NK cells, Erythroblasts, Dendritic cells, MEP, Ery prog, EryMk prog, GranMono prog, B cell, GMP, CMP, lin, Neutrophils, HSC, CLP, LMPPs, Monocytes"
137,-0.14240275353603923,0.0014101134730078128,receive SELL send VCAM,"B cell, GranMono prog, GMP, CMP, Neutrophils, lin, LMPPs",HSC
173,-0.1419173044420432,0.0014647530218947409,receive JAM send TGFb,"Osteo, Schwanncells, Smoothmuscle, ECSinusoidal, Pericytes",Osteoblasts
177,-0.1405695051085775,0.0016268119007857912,send COMPLEMENT send GALECTIN,"Neutrophils, Monocytes","Fibroblasts, Neutrophils, Monocytes"
179,-0.13982283037891452,0.0017235195114311897,receive ADIPONECTIN send BST2,"MSPCAdipo, MSPCOsteo",Monocytes
176,-0.13978585383381717,0.0017284428909990943,send CD52 receive MK,"Osteo, MSPCOsteo","small preB, Neutro prog, B cell, Dendritic cells, proB, CLP"
178,-0.13957319655442973,0.0017570091237121713,send CCL send JAM,Neutrophils,"Osteo, Schwanncells, ECArteriar, ECArteriolar, Osteoblasts, Smoothmuscle, ECSinusoidal, Pericytes"
180,-0.13920817934938437,0.0018070526003317118,send MHC-II send VISFATIN,Dendritic cells,"ECArteriolar, ECSinusoidal"
175,-0.1390056174183487,0.0018353838411373936,receive ANGPTL send MHC-II,"Chondrocytes, Osteo, Fibroblasts, Pericytes",Dendritic cells
